日期,村里代碼,村里,病例數,上週同期,增減,增加天數,一週小計,增減
2015-10-14,6703500-015,台南市安南區海東里,1,0,1,0,5,1
2015-10-15,6703500-015,台南市安南區海東里,1,2,-1,0,4,-2
2015-10-19,6703500-015,台南市安南區海東里,1,1,0,1,3,-1
2015-10-27,6703500-015,台南市安南區海東里,1,0,1,0,1,-2
2015-11-16,6703500-015,台南市安南區海東里,1,0,1,0,1,1
2015-07-27,6703500-016,台南市安南區海西里,1,0,1,0,1,1
2015-08-19,6703500-016,台南市安南區海西里,1,0,1,0,1,1
2015-08-21,6703500-016,台南市安南區海西里,1,0,1,0,2,2
2015-08-24,6703500-016,台南市安南區海西里,1,0,1,0,3,3
2015-08-26,6703500-016,台南市安南區海西里,1,1,0,1,3,2
2015-09-01,6703500-016,台南市安南區海西里,1,0,1,1,2,-1
2015-09-03,6703500-016,台南市安南區海西里,1,0,1,0,2,-1
2015-09-07,6703500-016,台南市安南區海西里,1,0,1,0,3,2
2015-09-09,6703500-016,台南市安南區海西里,1,0,1,0,3,2
2015-09-14,6703500-016,台南市安南區海西里,1,1,0,1,2,-1
2015-09-15,6703500-016,台南市安南區海西里,1,0,1,1,3,1
2015-09-17,6703500-016,台南市安南區海西里,1,0,1,1,3,1
2015-09-24,6703500-016,台南市安南區海西里,1,1,0,1,1,-2
2015-09-26,6703500-016,台南市安南區海西里,1,0,1,1,2,-1
2015-10-03,6703500-016,台南市安南區海西里,1,1,0,1,1,-1
2015-10-11,6703500-016,台南市安南區海西里,1,0,1,0,1,0
2015-10-12,6703500-016,台南市安南區海西里,1,0,1,0,2,1
2015-11-10,6703500-016,台南市安南區海西里,2,0,2,0,2,2
2015-08-07,6703500-017,台南市安南區海南里,1,0,1,0,1,1
2015-08-13,6703500-017,台南市安南區海南里,1,0,1,0,2,2
2015-08-17,6703500-017,台南市安南區海南里,1,0,1,0,2,1
2015-08-21,6703500-017,台南市安南區海南里,2,0,2,0,3,2
2015-08-23,6703500-017,台南市安南區海南里,3,0,3,0,6,5
2015-08-24,6703500-017,台南市安南區海南里,1,1,0,1,6,4
2015-08-28,6703500-017,台南市安南區海南里,1,2,-1,1,5,2
2015-08-31,6703500-017,台南市安南區海南里,1,1,0,1,2,-4
2015-09-01,6703500-017,台南市安南區海南里,1,0,1,1,3,-3
2015-09-02,6703500-017,台南市安南區海南里,1,0,1,1,4,-2
2015-09-04,6703500-017,台南市安南區海南里,2,1,1,2,5,0
2015-09-07,6703500-017,台南市安南區海南里,1,1,0,2,5,3
2015-09-09,6703500-017,台南市安南區海南里,1,1,0,3,4,0
2015-09-16,6703500-017,台南市安南區海南里,1,1,0,1,1,-3
2015-09-17,6703500-017,台南市安南區海南里,1,0,1,1,2,-2
2015-09-18,6703500-017,台南市安南區海南里,2,0,2,1,4,2
2015-09-19,6703500-017,台南市安南區海南里,2,0,2,1,6,4
2015-09-23,6703500-017,台南市安南區海南里,2,1,1,1,7,6
2015-09-25,6703500-017,台南市安南區海南里,2,2,0,2,6,2
2015-09-27,6703500-017,台南市安南區海南里,1,0,1,2,5,-1
2015-09-28,6703500-017,台南市安南區海南里,1,0,1,2,6,0
2015-10-03,6703500-017,台南市安南區海南里,2,0,2,0,4,0
2015-10-04,6703500-017,台南市安南區海南里,1,1,0,1,4,-1
2015-10-07,6703500-017,台南市安南區海南里,4,0,4,1,7,3
2015-10-11,6703500-017,台南市安南區海南里,2,1,1,1,6,2
2015-10-12,6703500-017,台南市安南區海南里,1,0,1,1,7,4
2015-10-14,6703500-017,台南市安南區海南里,1,4,-3,1,4,-3
2015-10-19,6703500-017,台南市安南區海南里,1,1,0,1,2,-5
2015-10-27,6703500-017,台南市安南區海南里,1,0,1,0,1,-1
2015-11-03,6703500-017,台南市安南區海南里,1,1,0,1,1,0
2015-11-07,6703500-017,台南市安南區海南里,1,0,1,1,2,1
2015-11-12,6703500-017,台南市安南區海南里,1,0,1,0,2,1
2015-11-14,6703500-017,台南市安南區海南里,1,1,0,1,2,0
2015-11-24,6703500-017,台南市安南區海南里,1,0,1,0,1,-1
2015-12-29,6703500-017,台南市安南區海南里,1,0,1,0,1,1
2015-07-23,6703500-018,台南市安南區溪心里,1,0,1,0,1,1
2015-08-19,6703500-018,台南市安南區溪心里,2,0,2,0,2,2
2015-08-20,6703500-018,台南市安南區溪心里,1,0,1,0,3,3
2015-08-27,6703500-018,台南市安南區溪心里,1,1,0,1,1,-2
2015-09-04,6703500-018,台南市安南區溪心里,1,0,1,0,1,0
2015-09-06,6703500-018,台南市安南區溪心里,1,0,1,0,2,1
2015-09-11,6703500-018,台南市安南區溪心里,2,1,1,1,3,2
2015-09-13,6703500-018,台南市安南區溪心里,2,1,1,2,4,2
2015-09-14,6703500-018,台南市安南區溪心里,1,0,1,2,5,3
2015-09-16,6703500-018,台南市安南區溪心里,4,0,4,2,9,7
2015-09-17,6703500-018,台南市安南區溪心里,3,0,3,2,12,10
2015-09-18,6703500-018,台南市安南區溪心里,3,2,1,2,13,10
2015-09-19,6703500-018,台南市安南區溪心里,1,0,1,2,14,11
2015-09-20,6703500-018,台南市安南區溪心里,1,2,-1,1,13,9
2015-09-21,6703500-018,台南市安南區溪心里,2,1,1,2,14,9
2015-09-23,6703500-018,台南市安南區溪心里,1,4,-3,2,11,2
2015-09-24,6703500-018,台南市安南區溪心里,1,3,-2,2,9,-3
2015-09-28,6703500-018,台南市安南區溪心里,1,2,-1,0,3,-11
2015-09-29,6703500-018,台南市安南區溪心里,1,0,1,0,4,-10
2015-10-01,6703500-018,台南市安南區溪心里,1,1,0,1,3,-6
2015-10-03,6703500-018,台南市安南區溪心里,1,0,1,1,4,-1
2015-10-04,6703500-018,台南市安南區溪心里,1,0,1,1,5,1
2015-10-05,6703500-018,台南市安南區溪心里,1,1,0,2,5,2
2015-10-06,6703500-018,台南市安南區溪心里,1,1,0,3,5,1
2015-10-07,6703500-018,台南市安南區溪心里,3,0,3,3,8,5
2015-10-10,6703500-018,台南市安南區溪心里,1,1,0,3,7,3
2015-10-11,6703500-018,台南市安南區溪心里,2,1,1,4,8,3
2015-10-13,6703500-018,台南市安南區溪心里,1,1,0,3,7,2
2015-10-15,6703500-018,台南市安南區溪心里,1,0,1,3,5,-2
2015-10-16,6703500-018,台南市安南區溪心里,1,0,1,3,6,-1
2015-10-17,6703500-018,台南市安南區溪心里,1,1,0,3,6,-1
2015-10-21,6703500-018,台南市安南區溪心里,1,0,1,1,4,0
2015-11-19,6703500-018,台南市安南區溪心里,1,0,1,0,1,1
2015-12-04,6703500-018,台南市安南區溪心里,1,0,1,0,1,1
2015-08-29,6703500-019,台南市安南區塩田里,1,0,1,0,1,1
2015-09-03,6703500-019,台南市安南區塩田里,1,0,1,0,2,2
2015-10-03,6703500-019,台南市安南區塩田里,1,0,1,0,1,1
2015-10-10,6703500-019,台南市安南區塩田里,1,1,0,1,1,0
2015-10-25,6703500-019,台南市安南區塩田里,1,0,1,0,1,1
2015-10-27,6703500-019,台南市安南區塩田里,1,0,1,0,2,2
2015-08-01,6703500-020,台南市安南區淵東里,1,0,1,0,1,1
2015-08-19,6703500-020,台南市安南區淵東里,1,0,1,0,1,1
2015-08-20,6703500-020,台南市安南區淵東里,1,0,1,0,2,2
2015-09-08,6703500-020,台南市安南區淵東里,2,0,2,0,2,2
2015-09-09,6703500-020,台南市安南區淵東里,1,0,1,0,3,3
2015-09-10,6703500-020,台南市安南區淵東里,1,0,1,0,4,4
2015-09-11,6703500-020,台南市安南區淵東里,1,0,1,0,5,5
2015-09-12,6703500-020,台南市安南區淵東里,1,0,1,0,6,6
2015-09-13,6703500-020,台南市安南區淵東里,1,0,1,0,7,7
2015-09-14,6703500-020,台南市安南區淵東里,3,0,3,0,10,10
2015-09-16,6703500-020,台南市安南區淵東里,1,1,0,1,8,5
2015-09-17,6703500-020,台南市安南區淵東里,1,1,0,2,8,4
2015-09-21,6703500-020,台南市安南區淵東里,2,3,-1,2,4,-6
2015-09-22,6703500-020,台南市安南區淵東里,2,0,2,2,6,-2
2015-09-23,6703500-020,台南市安南區淵東里,1,1,0,2,6,-2
2015-09-27,6703500-020,台南市安南區淵東里,1,0,1,1,6,1
2015-09-29,6703500-020,台南市安南區淵東里,1,2,-1,1,3,-3
2015-09-30,6703500-020,台南市安南區淵東里,1,1,0,1,3,-3
2015-10-06,6703500-020,台南市安南區淵東里,1,1,0,2,2,-1
2015-10-08,6703500-020,台南市安南區淵東里,1,0,1,1,2,-1
2015-10-11,6703500-020,台南市安南區淵東里,1,0,1,1,3,1
2015-10-19,6703500-020,台南市安南區淵東里,1,0,1,0,1,-2
2015-12-09,6703500-020,台南市安南區淵東里,1,0,1,0,1,1
2015-08-09,6703500-021,台南市安南區淵西里,1,0,1,0,1,1
2015-08-21,6703500-021,台南市安南區淵西里,1,0,1,0,1,0
2015-08-26,6703500-021,台南市安南區淵西里,1,0,1,0,2,2
2015-08-31,6703500-021,台南市安南區淵西里,1,0,1,0,2,1
2015-09-02,6703500-021,台南市安南區淵西里,1,1,0,1,2,0
2015-09-06,6703500-021,台南市安南區淵西里,2,0,2,1,4,3
2015-09-10,6703500-021,台南市安南區淵西里,1,0,1,0,3,1
2015-09-18,6703500-021,台南市安南區淵西里,3,0,3,0,3,0
2015-09-19,6703500-021,台南市安南區淵西里,2,0,2,0,5,2
2015-09-21,6703500-021,台南市安南區淵西里,2,0,2,0,7,6
2015-09-23,6703500-021,台南市安南區淵西里,1,0,1,0,8,7
2015-09-30,6703500-021,台南市安南區淵西里,1,1,0,1,1,-7
2015-10-02,6703500-021,台南市安南區淵西里,1,0,1,1,2,-3
2015-10-05,6703500-021,台南市安南區淵西里,1,0,1,1,3,2
2015-10-08,6703500-021,台南市安南區淵西里,1,0,1,0,3,2
2015-10-21,6703500-021,台南市安南區淵西里,1,0,1,0,1,0
2015-10-24,6703500-021,台南市安南區淵西里,1,0,1,0,2,2
2015-12-21,6703500-021,台南市安南區淵西里,1,0,1,0,1,1
2015-08-13,6703500-022,台南市安南區佃東里,1,0,1,0,1,1
2015-08-15,6703500-022,台南市安南區佃東里,1,0,1,0,2,2
2015-08-19,6703500-022,台南市安南區佃東里,1,0,1,0,3,3
2015-08-20,6703500-022,台南市安南區佃東里,1,1,0,1,3,2
2015-09-04,6703500-022,台南市安南區佃東里,1,0,1,0,1,1
2015-09-17,6703500-022,台南市安南區佃東里,2,0,2,0,2,1
2015-09-20,6703500-022,台南市安南區佃東里,1,0,1,0,3,3
2015-09-22,6703500-022,台南市安南區佃東里,1,0,1,0,4,4
2015-09-24,6703500-022,台南市安南區佃東里,1,2,-1,0,3,1
2015-09-26,6703500-022,台南市安南區佃東里,1,0,1,0,4,2
2015-09-27,6703500-022,台南市安南區佃東里,1,1,0,1,4,1
2015-09-29,6703500-022,台南市安南區佃東里,1,1,0,2,4,0
2015-10-02,6703500-022,台南市安南區佃東里,1,0,1,2,4,1
2015-08-11,6703500-023,台南市安南區佃西里,1,0,1,0,1,1
2015-08-31,6703500-023,台南市安南區佃西里,1,0,1,0,1,1
2015-09-05,6703500-023,台南市安南區佃西里,1,0,1,0,2,2
2015-09-12,6703500-023,台南市安南區佃西里,1,1,0,1,1,-1
2015-09-14,6703500-023,台南市安南區佃西里,1,0,1,1,2,1
2015-09-16,6703500-023,台南市安南區佃西里,1,0,1,1,3,2
2015-09-18,6703500-023,台南市安南區佃西里,1,0,1,1,4,3
2015-10-01,6703500-023,台南市安南區佃西里,1,0,1,0,1,0
2015-10-03,6703500-023,台南市安南區佃西里,1,0,1,0,2,2
2015-10-05,6703500-023,台南市安南區佃西里,1,0,1,0,3,3
2015-10-22,6703500-023,台南市安南區佃西里,1,0,1,0,1,1
2015-11-01,6703500-023,台南市安南區佃西里,1,0,1,0,1,0
2015-11-03,6703500-023,台南市安南區佃西里,1,0,1,0,2,1
2015-11-13,6703500-023,台南市安南區佃西里,1,0,1,0,1,-1
2015-10-04,6703500-024,台南市安南區公塭里,1,0,1,0,1,1
2015-10-19,6703500-024,台南市安南區公塭里,1,0,1,0,1,1
2015-11-01,6703500-024,台南市安南區公塭里,1,0,1,0,1,0
2015-09-03,6703500-025,台南市安南區南興里,1,0,1,0,1,1
2015-09-08,6703500-025,台南市安南區南興里,1,0,1,0,2,2
2015-09-09,6703500-025,台南市安南區南興里,1,0,1,0,3,3
2015-09-11,6703500-025,台南市安南區南興里,1,0,1,0,3,2
2015-09-12,6703500-025,台南市安南區南興里,1,0,1,0,4,3
2015-09-21,6703500-025,台南市安南區南興里,2,0,2,0,2,-2
2015-09-22,6703500-025,台南市安南區南興里,1,0,1,0,3,0
2015-09-23,6703500-025,台南市安南區南興里,1,0,1,0,4,2
2015-09-28,6703500-025,台南市安南區南興里,1,2,-1,0,3,1
2015-09-30,6703500-025,台南市安南區南興里,1,1,0,1,2,-2
2015-12-17,6703500-025,台南市安南區南興里,1,0,1,0,1,1
2015-08-07,6703500-026,台南市安南區學東里,1,0,1,0,1,1
2015-08-28,6703500-026,台南市安南區學東里,1,0,1,0,1,1
2015-09-01,6703500-026,台南市安南區學東里,1,0,1,0,2,2
2015-09-09,6703500-026,台南市安南區學東里,1,0,1,0,1,-1
2015-09-11,6703500-026,台南市安南區學東里,1,0,1,0,2,1
2015-09-18,6703500-026,台南市安南區學東里,1,1,0,1,1,-1
2015-09-23,6703500-026,台南市安南區學東里,1,0,1,1,2,1
2015-09-27,6703500-026,台南市安南區學東里,1,0,1,0,2,1
2015-10-03,6703500-026,台南市安南區學東里,1,0,1,0,2,1
2015-10-13,6703500-026,台南市安南區學東里,1,0,1,0,1,0
2015-08-25,6703500-027,台南市安南區城東里,1,0,1,0,1,1
2015-09-01,6703500-027,台南市安南區城東里,1,1,0,1,1,0
2015-09-24,6703500-027,台南市安南區城東里,2,0,2,0,2,2
2015-09-02,6703500-028,台南市安南區城北里,1,0,1,0,1,1
2015-09-26,6703500-028,台南市安南區城北里,1,0,1,0,1,1
2015-09-28,6703500-028,台南市安南區城北里,1,0,1,0,2,2
2015-10-02,6703500-028,台南市安南區城北里,1,0,1,0,3,3
2015-10-07,6703500-028,台南市安南區城北里,1,0,1,0,2,0
2015-10-08,6703500-028,台南市安南區城北里,1,0,1,0,3,1
2015-09-03,6703500-029,台南市安南區城中里,1,0,1,0,1,1
2015-09-07,6703500-029,台南市安南區城中里,1,0,1,0,2,2
2015-09-23,6703500-029,台南市安南區城中里,1,0,1,0,1,1
2015-08-26,6703500-030,台南市安南區城南里,1,0,1,0,1,1
2015-09-02,6703500-030,台南市安南區城南里,1,1,0,1,1,0
2015-09-04,6703500-030,台南市安南區城南里,1,0,1,1,2,1
2015-09-06,6703500-030,台南市安南區城南里,1,0,1,1,3,2
2015-09-08,6703500-030,台南市安南區城南里,2,0,2,1,5,4
2015-09-13,6703500-030,台南市安南區城南里,1,1,0,1,3,0
2015-09-15,6703500-030,台南市安南區城南里,1,2,-1,1,2,-3
2015-10-21,6703500-030,台南市安南區城南里,1,0,1,0,1,1
2015-08-17,6703500-032,台南市安南區青草里,1,0,1,0,1,1
2015-09-18,6703500-032,台南市安南區青草里,1,0,1,0,1,1
2015-09-09,6703500-033,台南市安南區砂崙里,1,0,1,0,1,1
2015-09-26,6703500-033,台南市安南區砂崙里,1,0,1,0,1,1
2015-10-17,6703500-033,台南市安南區砂崙里,1,0,1,0,1,1
2015-10-18,6703500-033,台南市安南區砂崙里,1,0,1,0,2,2
2015-09-10,6703500-034,台南市安南區顯宮里,1,0,1,0,1,1
2015-09-13,6703500-034,台南市安南區顯宮里,1,0,1,0,2,2
2015-09-14,6703500-034,台南市安南區顯宮里,1,0,1,0,3,3
2015-09-21,6703500-034,台南市安南區顯宮里,2,1,1,1,2,-1
2015-09-03,6703500-035,台南市安南區鹿耳里,1,0,1,0,1,1
2015-09-07,6703500-035,台南市安南區鹿耳里,1,0,1,0,2,2
2015-10-12,6703500-035,台南市安南區鹿耳里,2,0,2,0,2,2
2015-09-04,6703500-036,台南市安南區四草里,1,0,1,0,1,1
2015-09-07,6703500-036,台南市安南區四草里,2,0,2,0,3,3
2015-09-11,6703500-036,台南市安南區四草里,1,1,0,1,3,2
2015-09-16,6703500-036,台南市安南區四草里,1,0,1,1,2,-1
2015-09-30,6703500-036,台南市安南區四草里,1,0,1,0,1,1
2015-10-02,6703500-036,台南市安南區四草里,1,0,1,0,2,2
2015-10-27,6703500-036,台南市安南區四草里,1,0,1,0,1,1
2015-10-28,6703500-036,台南市安南區四草里,1,0,1,0,2,2
2015-08-05,6703500-037,台南市安南區安和里,1,0,1,0,1,1
2015-08-09,6703500-037,台南市安南區安和里,1,0,1,0,2,2
2015-08-11,6703500-037,台南市安南區安和里,1,0,1,0,3,3
2015-08-15,6703500-037,台南市安南區安和里,1,0,1,0,3,2
2015-08-17,6703500-037,台南市安南區安和里,1,0,1,0,3,1
2015-08-19,6703500-037,台南市安南區安和里,1,0,1,0,3,1
2015-08-21,6703500-037,台南市安南區安和里,1,0,1,0,4,2
2015-08-22,6703500-037,台南市安南區安和里,1,1,0,1,4,1
2015-08-29,6703500-037,台南市安南區安和里,1,1,0,1,1,-3
2015-08-30,6703500-037,台南市安南區安和里,2,0,2,1,3,-1
2015-08-31,6703500-037,台南市安南區安和里,1,0,1,1,4,1
2015-09-03,6703500-037,台南市安南區安和里,1,0,1,1,5,3
2015-09-04,6703500-037,台南市安南區安和里,2,0,2,1,7,6
2015-09-07,6703500-037,台南市安南區安和里,1,1,0,1,4,0
2015-09-12,6703500-037,台南市安南區安和里,1,0,1,1,2,-4
2015-09-14,6703500-037,台南市安南區安和里,2,1,1,1,3,-1
2015-09-16,6703500-037,台南市安南區安和里,3,0,3,1,6,2
2015-09-17,6703500-037,台南市安南區安和里,2,0,2,1,8,5
2015-09-18,6703500-037,台南市安南區安和里,1,0,1,1,9,8
2015-09-19,6703500-037,台南市安南區安和里,2,1,1,2,10,8
2015-09-20,6703500-037,台南市安南區安和里,3,0,3,2,13,11
2015-09-21,6703500-037,台南市安南區安和里,4,2,2,2,15,12
2015-09-23,6703500-037,台南市安南區安和里,2,3,-1,2,14,8
2015-09-24,6703500-037,台南市安南區安和里,2,2,0,3,14,6
2015-09-25,6703500-037,台南市安南區安和里,1,1,0,4,14,5
2015-09-27,6703500-037,台南市安南區安和里,1,3,-2,3,10,-3
2015-09-28,6703500-037,台南市安南區安和里,4,4,0,3,10,-5
2015-09-30,6703500-037,台南市安南區安和里,4,2,2,4,12,-2
2015-10-01,6703500-037,台南市安南區安和里,3,2,1,4,13,-1
2015-10-02,6703500-037,台南市安南區安和里,2,1,1,4,14,0
2015-10-03,6703500-037,台南市安南區安和里,2,0,2,4,16,4
2015-10-05,6703500-037,台南市安南區安和里,3,4,-1,3,14,4
2015-10-06,6703500-037,台南市安南區安和里,1,0,1,3,15,5
2015-10-07,6703500-037,台南市安南區安和里,3,4,-1,2,14,2
2015-10-09,6703500-037,台南市安南區安和里,1,2,-1,0,10,-4
2015-10-10,6703500-037,台南市安南區安和里,1,2,-1,0,9,-7
2015-10-11,6703500-037,台南市安南區安和里,1,0,1,0,10,-5
2015-10-12,6703500-037,台南市安南區安和里,1,3,-2,0,8,-6
2015-10-14,6703500-037,台南市安南區安和里,2,3,-1,0,6,-8
2015-10-16,6703500-037,台南市安南區安和里,3,1,2,1,8,-2
2015-10-19,6703500-037,台南市安南區安和里,2,1,1,2,7,-1
2015-10-27,6703500-037,台南市安南區安和里,1,0,1,0,1,-6
2015-10-28,6703500-037,台南市安南區安和里,2,0,2,0,3,-2
2015-10-29,6703500-037,台南市安南區安和里,1,0,1,0,4,-1
2015-10-30,6703500-037,台南市安南區安和里,1,0,1,0,5,3
2015-11-02,6703500-037,台南市安南區安和里,1,0,1,0,6,6
2015-11-04,6703500-037,台南市安南區安和里,1,2,-1,0,4,1
2015-08-05,6703500-038,台南市安南區溪北里,1,0,1,0,1,1
2015-08-06,6703500-038,台南市安南區溪北里,2,0,2,0,3,3
2015-08-07,6703500-038,台南市安南區溪北里,1,0,1,0,4,4
2015-08-11,6703500-038,台南市安南區溪北里,1,0,1,0,5,5
2015-08-18,6703500-038,台南市安南區溪北里,1,1,0,1,1,-4
2015-08-22,6703500-038,台南市安南區溪北里,1,0,1,1,2,1
2015-08-29,6703500-038,台南市安南區溪北里,1,1,0,1,1,-1
2015-08-30,6703500-038,台南市安南區溪北里,2,0,2,1,3,1
2015-09-01,6703500-038,台南市安南區溪北里,2,0,2,1,5,4
2015-09-02,6703500-038,台南市安南區溪北里,3,0,3,1,8,7
2015-09-04,6703500-038,台南市安南區溪北里,1,0,1,1,9,8
2015-09-05,6703500-038,台南市安南區溪北里,1,1,0,1,9,8
2015-09-06,6703500-038,台南市安南區溪北里,2,2,0,2,9,6
2015-09-07,6703500-038,台南市安南區溪北里,1,0,1,2,10,7
2015-09-08,6703500-038,台南市安南區溪北里,1,2,-1,2,9,4
2015-09-09,6703500-038,台南市安南區溪北里,2,3,-1,2,8,0
2015-09-10,6703500-038,台南市安南區溪北里,6,0,6,2,14,6
2015-09-11,6703500-038,台南市安南區溪北里,3,1,2,3,16,7
2015-09-12,6703500-038,台南市安南區溪北里,3,1,2,3,18,9
2015-09-14,6703500-038,台南市安南區溪北里,4,1,3,3,19,9
2015-09-15,6703500-038,台南市安南區溪北里,2,1,1,4,20,11
2015-09-16,6703500-038,台南市安南區溪北里,8,2,6,5,26,18
2015-09-17,6703500-038,台南市安南區溪北里,1,6,-5,5,21,7
2015-09-18,6703500-038,台南市安南區溪北里,1,3,-2,4,19,3
2015-09-19,6703500-038,台南市安南區溪北里,6,3,3,4,22,4
2015-09-21,6703500-038,台南市安南區溪北里,4,4,0,4,22,3
2015-09-22,6703500-038,台南市安南區溪北里,2,2,0,4,22,2
2015-09-23,6703500-038,台南市安南區溪北里,1,8,-7,3,15,-11
2015-09-24,6703500-038,台南市安南區溪北里,1,1,0,4,15,-6
2015-09-25,6703500-038,台南市安南區溪北里,3,1,2,5,17,-2
2015-09-26,6703500-038,台南市安南區溪北里,1,6,-5,4,12,-10
2015-09-27,6703500-038,台南市安南區溪北里,1,0,1,4,13,-9
2015-09-28,6703500-038,台南市安南區溪北里,2,4,-2,3,11,-11
2015-09-29,6703500-038,台南市安南區溪北里,1,2,-1,2,10,-12
2015-09-30,6703500-038,台南市安南區溪北里,1,1,0,3,10,-5
2015-10-01,6703500-038,台南市安南區溪北里,1,1,0,3,10,-5
2015-10-03,6703500-038,台南市安南區溪北里,1,1,0,3,7,-5
2015-10-05,6703500-038,台南市安南區溪北里,1,2,-1,3,5,-6
2015-10-09,6703500-038,台南市安南區溪北里,1,0,1,1,3,-4
2015-10-20,6703500-038,台南市安南區溪北里,2,0,2,0,2,1
2015-10-26,6703500-038,台南市安南區溪北里,1,0,1,0,3,3
2015-10-30,6703500-038,台南市安南區溪北里,1,0,1,0,2,0
